12 101 102 1 0
12 76 86 1 0
12 73 86 1 0
12 90 98 1 0
12 73 85 1 0
12 79 88 1 0
12 83 88 1 0
12 85 93 1 0
12 99 87 1 0
12 74 87 1 0
12 94 97 1 0
12 75 99 1 0
12 76 99 1 0
12 106 103 1 0
12 71 105 1 0
12 77 85 1 0
12 89 88 1 0
12 100 98 1 0
12 97 92 1 0
12 81 85 1 0
12 98 88 1 0
12 75 87 1 0
12 81 107 1 0
12 74 85 1 0
12 73 88 1 0
12 91 89 1 0
12 78 90 1 0
12 96 98 1 0
12 77 99 1 0
12 103 102 1 0
12 96 96 1 0
12 80 109 1 0
12 98 98 1 0
12 82 85 1 0
12 72 85 1 0
12 72 88 1 0
12 103 104 1 0
12 93 99 1 0
12 100 87 1 0
12 79 87 1 0
12 102 101 1 0
12 76 89 1 0
12 77 100 1 0
12 72 87 1 0
12 70 103 1 0
12 100 103 1 0
12 77 90 1 0
12 81 87 1 0
12 77 87 1 0
12 83 87 1 0
12 101 99 1 0
12 79 84 1 0
12 87 95 1 0
12 76 101 1 0
12 83 85 1 0
12 100 100 1 0
12 80 87 1 0
12 98 103 1 0
12 88 88 1 0
12 74 86 1 0
12 86 86 1 0
13 78 99 1 0
13 84 85 1 0
13 89 96 1 0
13 71 87 1 0
13 89 95 1 0
13 79 100 1 0
13 71 102 1 0
13 92 98 1 0
13 72 101 1 0
13 76 87 1 0
13 75 85 1 0
13 78 84 1 0
13 76 110 1 0
13 99 97 1 0
13 99 103 1 0
13 93 96 1 0
13 82 87 1 0
13 85 90 1 0
13 102 100 1 0
13 87 88 1 0
13 97 97 1 0
13 74 99 1 0
13 90 88 1 0
13 100 86 1 0
13 76 85 1 0
13 75 88 1 0
13 102 102 1 0
13 85 87 1 0
13 101 103 1 0
13 94 104 1 0
13 94 106 1 0
13 78 89 1 0
13 97 101 1 0
13 98 87 1 0
13 99 86 1 0
13 85 85 1 0
13 77 89 1 0
13 89 94 1 0
13 90 108 1 0
13 92 97 1 0
13 69 105 1 0
13 71 86 1 0
13 76 98 1 0
13 81 86 1 0
13 88 92 1 0
13 73 100 1 0
13 80 84 1 0
13 105 105 1 0
13 74 102 1 0
13 92 90 1 0
13 75 101 1 0
13 75 98 1 0
14 101 100 1 0
14 77 84 1 0
14 101 98 1 0
14 73 87 1 0
14 100 85 1 0
14 98 86 1 0
14 101 101 1 0
14 94 98 1 0
14 102 99 1 0
14 100 102 1 0
14 79 89 1 0
14 86 90 1 0
14 93 97 1 0
14 100 97 1 0
14 93 98 1 0
14 102 103 1 0
14 99 85 1 0
14 95 96 1 0
14 75 86 1 0
14 74 88 1 0
14 96 97 1 0
14 81 84 1 0
14 87 90 1 0
14 79 83 1 0
14 89 93 1 0
14 70 102 1 0
14 71 85 1 0
14 83 86 1 0
14 90 93 1 0
14 104 102 1 0
14 78 98 1 0
14 79 99 1 0
14 80 86 1 0
14 77 98 1 0
14 74 98 1 0
14 78 83 1 0
14 99 90 1 0
14 72 103 1 0
14 100 98 1 0
14 95 97 1 0
14 93 95 1 0
14 91 92 1 0
14 90 94 1 0
14 91 91 1 0
14 82 84 1 0
14 102 98 1 0
14 69 104 1 0
14 88 91 1 0
14 99 91 1 0
14 77 97 1 0
14 94 96 1 0
14 83 84 1 0
14 84 84 1 0
14 92 93 1 0
14 76 97 1 0
14 99 98 1 0
14 95 98 1 0
14 73 99 1 0
14 75 97 1 0
14 91 88 1 0
14 92 96 1 0
14 99 96 1 0
14 71 101 1 0
14 77 83 1 0
15 72 100 1 0
15 89 87 1 0
15 78 97 1 0
15 98 85 1 0
15 82 86 1 0
15 89 92 1 0
15 81 83 1 0
15 101 97 1 0
15 100 99 1 0
15 80 83 1 0
15 78 86 1 0
15 86 85 1 0
15 86 89 1 0
15 98 97 1 0
15 79 86 1 0
15 77 86 1 0
15 103 100 1 0
15 85 84 1 0
15 73 98 1 0
15 92 95 1 0
15 99 84 1 0
15 88 87 1 0
15 89 91 1 0
15 103 99 1 0
15 70 101 1 0
15 74 100 1 0
15 100 96 1 0
15 80 105 1 0
15 99 101 1 0
15 90 92 1 0
15 80 89 1 0
15 82 83 1 0
15 79 82 1 0
15 74 97 1 0
15 101 99 1 0
15 85 86 1 0
15 92 89 1 0
15 78 82 1 0
15 100 84 1 0
15 84 86 1 0
15 94 97 1 0
16 98 96 1 0
16 88 90 1 0
16 79 98 1 0
16 76 84 1 0
16 99 97 1 0
16 98 95 1 0
16 90 87 1 0
16 99 87 1 0
16 91 90 1 0
16 69 103 1 0
16 78 87 1 0
16 75 99 1 0
16 102 97 1 0
16 94 95 1 0
16 93 94 1 0
16 77 82 1 0
16 100 83 1 0
16 103 98 1 0
16 96 95 1 0
16 97 96 1 0
16 92 94 1 0
16 101 96 1 0
16 77 96 1 0
16 93 96 1 0
16 82 85 1 0
16 72 99 1 0
16 84 83 1 0
16 87 87 1 0
16 80 82 1 0
16 89 107 1 0
16 71 100 1 0
16 88 89 1 0
16 90 89 1 0
16 101 98 1 0
16 76 96 1 0
16 69 102 1 0
16 86 84 1 0
16 83 85 1 0
16 81 85 1 0
16 75 96 1 0
16 96 96 1 0
16 87 89 1 0
17 83 83 1 0
17 93 93 1 0
17 84 85 1 0
17 102 99 1 0
17 89 86 1 0
17 88 86 1 0
17 76 83 1 0
17 99 83 1 0
17 103 97 1 0
17 100 97 1 0
17 95 95 1 0
17 102 98 1 0
17 70 100 1 0
17 74 96 1 0
17 85 88 1 0
17 79 97 1 0
17 92 92 1 0
17 104 99 1 0
17 78 96 1 0
17 90 86 1 0
17 98 84 1 0
17 80 85 1 0
17 89 90 1 0
17 81 82 1 0
17 98 83 1 0
17 73 97 1 0
17 83 109 1 0
17 71 99 1 0
17 91 87 1 0
17 78 81 1 0
17 79 81 1 0
17 72 98 1 0
17 85 83 1 0
17 74 99 1 0
17 83 82 1 0
17 91 89 1 0
17 73 96 1 0
17 100 95 1 0
17 86 88 1 0
17 89 89 1 0
17 79 85 1 0
17 93 95 1 0
17 95 96 1 0
17 77 95 1 0
17 87 88 1 0
17 107 105 1 0
17 77 81 1 0
18 102 96 1 0
18 82 82 1 0
18 80 106 1 0
18 70 99 1 0
18 75 97 1 0
18 100 82 1 0
18 99 82 1 0
18 84 82 1 0
18 80 81 1 0
18 69 101 1 0
18 94 94 1 0
18 92 91 1 0
18 99 96 1 0
18 76 95 1 0
18 101 97 1 0
18 100 96 1 0
18 75 98 1 0
18 93 92 1 0
18 104 97 1 0
18 100 85 1 0
18 104 98 1 0
18 87 98 1 0
18 101 87 1 0
18 100 89 1 0
18 75 95 1 0
18 72 97 1 0
18 76 82 1 0
18 87 86 1 0
18 89 85 1 0
18 90 104 1 0
18 77 89 1 0
18 85 110 1 0
18 101 95 1 0
18 98 106 1 0
18 101 88 1 0
18 79 112 1 0
18 96 94 1 0
18 95 94 1 0
18 101 86 1 0
18 81 81 1 0
18 78 85 1 0
18 79 84 1 0
18 71 98 1 0
19 93 91 1 0
19 92 88 1 0
19 101 85 1 0
19 88 85 1 0
19 103 99 1 0
19 99 95 1 0
19 87 85 1 0
19 69 100 1 0
19 81 83 1 0
19 74 95 1 0
19 103 96 1 0
19 78 95 1 0
19 76 97 1 0
19 91 86 1 0
19 101 96 1 0
19 94 93 1 0
19 82 83 1 0
19 100 81 1 0
19 76 81 1 0
19 70 98 1 0
19 85 82 1 0
19 90 85 1 0
19 73 108 1 0
19 90 88 1 0
19 82 81 1 0
19 91 88 1 0
19 79 80 1 0
19 102 95 1 0
19 101 89 1 0
19 102 97 1 0
19 74 97 1 0
19 86 87 1 0
19 103 98 1 0
19 94 95 1 0
19 96 95 1 0
19 78 80 1 0
19 80 84 1 0
19 100 94 1 0
19 75 94 1 0
19 97 95 1 0
19 76 94 1 0
19 71 97 1 0
19 101 84 1 0
19 92 90 1 0
19 83 84 1 0
19 74 98 1 0
19 77 80 1 0
19 99 81 1 0
19 84 81 1 0
19 84 84 1 0
19 93 94 1 0
19 72 96 1 0
20 78 84 1 0
20 82 84 1 0
20 81 97 1 0
20 69 99 1 0
20 73 98 1 0
20 77 94 1 0
20 73 95 1 0
20 101 83 1 0
20 81 84 1 0
20 95 93 1 0
20 92 87 1 0
20 80 80 1 0
20 100 95 1 0
20 83 81 1 0
20 89 84 1 0
20 93 90 1 0
20 104 96 1 0
20 94 92 1 0
20 79 95 1 0
20 80 83 1 0
20 105 97 1 0
20 74 94 1 0
20 78 94 1 0
20 92 89 1 0
20 82 97 1 0
20 86 83 1 0
20 77 85 1 0
20 82 96 1 0
20 100 83 1 0
20 98 94 1 0
20 93 93 1 0
20 69 98 1 0
20 86 86 1 0
20 81 80 1 0
20 103 97 1 0
20 84 83 1 0
20 108 123 1 0
20 93 89 1 0
20 86 103 1 0
20 101 82 1 0
20 101 94 1 0
20 96 93 1 0
20 117 125 1 0
20 77 83 1 0
1 82 120 0 0
1 87 114 0 0
1 100 112 0 0
1 86 115 0 0
1 75 117 0 0
1 84 116 0 0
1 79 111 0 0
1 86 115 0 0
1 89 116 0 0
1 66 116 0 0
1 70 115 0 0
1 101 111 0 0
1 73 114 0 0
1 72 97 0 0
1 76 118 0 0
1 70 117 0 0
1 87 118 0 0
1 80 114 0 0
1 91 123 0 0
1 73 114 0 0
1 73 119 0 0
1 72 113 0 0
1 77 101 0 0
1 99 111 0 0
1 71 115 0 0
1 103 111 0 0
1 90 117 0 0
1 80 118 0 0
1 89 112 0 0
1 104 111 0 0
1 73 102 0 0
1 98 120 0 0
1 90 117 0 0
1 95 111 0 0
1 77 119 0 0
1 80 115 0 0
1 73 98 0 0
1 90 118 0 0
1 74 118 0 0
1 94 111 0 0
1 84 112 0 0
1 77 119 0 0
1 77 118 0 0
1 85 118 0 0
1 91 112 0 0
1 110 119 0 0
1 72 114 0 0
1 81 119 0 0
1 80 104 0 0
1 67 115 0 0
1 70 116 0 0
1 85 116 0 0
1 102 111 0 0
1 69 114 0 0
1 93 111 0 0
1 78 101 0 0
1 76 99 0 0
1 90 116 0 0
1 84 117 0 0
1 88 112 0 0
1 75 115 0 0
1 83 116 0 0
1 73 115 0 0
1 104 114 0 0
1 89 103 0 0
1 92 114 0 0
1 69 116 0 0
1 77 115 0 0
1 98 111 0 0
1 103 121 0 0
2 74 99 0 0
2 86 121 0 0
2 96 111 0 0
2 80 111 0 0
2 86 121 0 0
2 93 113 0 0
2 80 116 0 0
2 85 115 0 0
2 103 104 0 0
2 97 111 0 0
2 73 120 0 0
2 82 115 0 0
2 74 114 0 0
2 70 120 0 0
2 79 103 0 0
2 80 113 0 0
2 80 116 0 0
2 75 98 0 0
2 82 116 0 0
2 77 100 0 0
2 93 116 0 0
2 75 99 0 0
2 92 111 0 0
2 95 110 0 0
2 95 112 0 0
2 73 112 0 0
2 98 110 0 0
2 68 114 0 0
2 76 100 0 0
2 91 111 0 0
2 87 126 0 0
2 80 119 0 0
2 96 110 0 0
2 88 113 0 0
2 69 115 0 0
2 90 111 0 0
2 73 97 0 0
2 81 117 0 0
2 90 115 0 0
2 89 113 0 0
2 72 96 0 0
2 83 117 0 0
2 66 117 0 0
2 78 115 0 0
2 94 113 0 0
2 105 112 0 0
2 76 98 0 0
2 83 115 0 0
2 74 117 0 0
2 75 116 0 0
2 92 116 0 0
2 78 114 0 0
2 102 104 0 0
2 80 112 0 0
2 76 117 0 0
2 102 103 0 0
2 101 122 0 0
2 71 113 0 0
2 76 114 0 0
2 76 115 0 0
2 73 113 0 0
2 79 114 0 0
3 69 113 0 0
3 70 114 0 0
3 74 113 0 0
3 92 110 0 0
3 102 110 0 0
3 75 114 0 0
3 105 111 0 0
3 93 110 0 0
3 101 110 0 0
3 92 113 0 0
3 81 120 0 0
3 77 116 0 0
3 92 113 0 0
3 76 101 0 0
3 68 113 0 0
3 79 119 0 0
3 81 115 0 0
3 67 114 0 0
3 67 117 0 0
3 99 110 0 0
3 85 114 0 0
3 73 96 0 0
3 84 113 0 0
3 66 115 0 0
3 79 119 0 0
3 70 113 0 0
3 77 117 0 0
3 100 111 0 0
3 73 116 0 0
3 94 110 0 0
3 94 112 0 0
3 68 117 0 0
3 81 118 0 0
3 83 118 0 0
3 89 115 0 0
3 78 102 0 0
3 74 97 0 0
3 82 117 0 0
3 99 112 0 0
3 103 110 0 0
3 79 116 0 0
3 68 115 0 0
3 86 114 0 0
3 92 112 0 0
3 75 100 0 0
3 97 112 0 0
3 74 96 0 0
3 66 113 0 0
3 81 111 0 0
3 71 114 0 0
3 87 115 0 0
3 73 117 0 0
3 100 110 0 0
3 81 112 0 0
3 75 113 0 0
3 101 103 0 0
3 91 110 0 0
3 77 99 0 0
3 71 116 0 0
3 84 115 0 0
3 67 116 0 0
3 109 119 0 0
3 89 111 0 0
4 103 103 0 0
4 101 109 0 0
4 74 116 0 0
4 104 110 0 0
4 98 114 0 0
4 80 103 0 0
4 74 112 0 0
4 95 113 0 0
4 97 110 0 0
4 96 112 0 0
4 96 113 0 0
4 75 97 0 0
4 69 111 0 0
4 86 113 0 0
4 72 112 0 0
4 71 117 0 0
4 76 97 0 0
4 73 95 0 0
4 73 114 0 0
4 97 115 0 0
4 101 101 0 0
4 76 99 0 0
4 93 112 0 0
4 72 111 0 0
4 84 114 0 0
4 76 99 0 0
4 76 116 0 0
4 75 118 0 0
4 101 102 0 0
4 71 112 0 0
4 90 110 0 0
4 77 114 0 0
4 76 113 0 0
4 98 109 0 0
4 81 116 0 0
4 74 95 0 0
4 82 114 0 0
4 73 118 0 0
4 105 110 0 0
4 77 113 0 0
4 99 109 0 0
4 75 112 0 0
4 100 109 0 0
4 82 115 0 0
4 71 115 0 0
4 70 115 0 0
4 83 114 0 0
4 78 99 0 0
4 80 102 0 0
4 72 116 0 0
4 102 117 0 0
4 78 99 0 0
4 78 101 0 0
4 72 113 0 0
5 92 117 0 0
5 74 94 0 0
5 78 113 0 0
5 72 115 0 0
5 106 110 0 0
5 106 111 0 0
5 79 101 0 0
5 69 114 0 0
5 94 109 0 0
5 77 115 0 0
5 101 111 0 0
5 74 100 0 0
5 77 115 0 0
5 88 111 0 0
5 72 114 0 0
5 69 112 0 0
5 79 115 0 0
5 67 113 0 0
5 96 115 0 0
5 87 113 0 0
5 96 110 0 0
5 96 115 0 0
5 88 112 0 0
5 69 113 0 0
5 74 113 0 0
5 90 109 0 0
5 93 109 0 0
5 83 113 0 0
5 99 116 0 0
5 81 113 0 0
5 90 109 0 0
5 94 111 0 0
5 98 110 0 0
5 85 117 0 0
5 79 100 0 0
5 75 99 0 0
5 87 114 0 0
5 79 113 0 0
5 72 95 0 0
5 103 111 0 0
5 91 109 0 0
5 73 111 0 0
5 93 111 0 0
5 78 100 0 0
5 97 113 0 0
5 74 110 0 0
5 95 109 0 0
5 97 109 0 0
5 97 113 0 0
5 75 115 0 0
5 76 98 0 0
5 85 115 0 0
5 74 98 0 0
5 103 109 0 0
5 87 112 0 0
5 80 114 0 0
5 96 109 0 0
6 74 98 0 0
6 74 114 0 0
6 92 110 0 0
6 73 112 0 0
6 76 114 0 0
6 86 112 0 0
6 83 115 0 0
6 74 111 0 0
6 74 114 0 0
6 84 116 0 0
6 95 111 0 0
6 75 98 0 0
6 89 110 0 0
6 95 110 0 0
6 95 111 0 0
6 70 113 0 0
6 104 111 0 0
6 104 117 0 0
6 85 113 0 0
6 102 102 0 0
6 102 109 0 0
6 70 114 0 0
6 105 109 0 0
6 81 114 0 0
6 77 98 0 0
6 78 114 0 0
6 106 118 0 0
6 86 113 0 0
6 73 94 0 0
6 104 109 0 0
6 102 110 0 0
6 73 94 0 0
6 89 114 0 0
6 73 110 0 0
6 80 115 0 0
6 71 113 0 0
6 80 113 0 0
6 80 115 0 0
6 92 109 0 0
6 75 114 0 0
6 75 111 0 0
6 75 114 0 0
6 91 111 0 0
6 96 111 0 0
6 77 97 0 0
6 93 110 0 0
6 103 110 0 0
6 76 115 0 0
6 98 111 0 0
6 78 116 0 0
7 76 113 0 0
7 75 96 0 0
7 102 111 0 0
7 96 108 0 0
7 80 111 0 0
7 101 110 0 0
7 94 114 0 0
7 101 109 0 0
7 101 110 0 0
7 105 118 0 0
7 86 115 0 0
7 80 101 0 0
7 75 113 0 0
7 80 101 0 0
7 80 112 0 0
7 76 97 0 0
7 83 116 0 0
7 95 108 0 0
7 82 113 0 0
7 84 113 0 0
7 98 108 0 0
7 75 95 0 0
7 85 114 0 0
7 100 109 0 0
7 81 100 0 0
7 97 108 0 0
7 76 112 0 0
7 78 97 0 0
7 90 111 0 0
7 88 110 0 0
7 78 112 0 0
7 69 111 0 0
7 80 110 0 0
7 73 115 0 0
7 99 108 0 0
7 94 108 0 0
7 67 112 0 0
7 85 116 0 0
7 70 112 0 0
7 90 112 0 0
7 98 109 0 0
7 76 96 0 0
7 87 111 0 0
7 80 99 0 0
7 92 111 0 0
7 79 111 0 0
7 77 99 0 0
7 80 100 0 0
7 93 108 0 0
7 82 112 0 0
7 74 112 0 0
7 73 113 0 0
7 79 111 0 0
7 99 109 0 0
7 72 110 0 0
7 68 114 0 0
7 75 97 0 0
7 78 115 0 0
7 79 99 0 0
7 101 108 0 0
7 99 110 0 0
7 91 108 0 0
7 90 110 0 0
8 77 113 0 0
8 79 118 0 0
8 68 112 0 0
8 81 112 0 0
8 74 93 0 0
8 80 109 0 0
8 84 112 0 0
8 89 109 0 0
8 100 108 0 0
8 75 94 0 0
8 104 110 0 0
8 73 98 0 0
8 86 112 0 0
8 79 112 0 0
8 70 111 0 0
8 94 110 0 0
8 71 111 0 0
8 84 114 0 0
8 81 115 0 0
8 75 112 0 0
8 74 94 0 0
8 77 112 0 0
8 94 109 0 0
8 89 111 0 0
8 100 116 0 0
8 74 94 0 0
8 78 111 0 0
8 71 112 0 0
8 73 114 0 0
8 74 113 0 0
8 83 112 0 0
8 91 110 0 0
8 90 109 0 0
